DNO_Name,DNO_Code,Tariff_Name,LLFCs,PCs,Red_Rate_p_kWh,Amber_Rate_p_kWh,Green_Rate_p_kWh,Fixed_Charge_p_day,Capacity_Charge_p_kVA_day,Document,Document_Reference,Source_Sheet
South Wales,SWALES,LV Sub Site Specific No Residual,"S00, SST",0,6.389,0.539,0.082,15.53,5.44,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,LV Sub Site Specific Band 1,344,0,6.389,0.539,0.082,562.32,5.44,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,LV Sub Site Specific Band 2,S02,0,6.389,0.539,0.082,1087.41,5.44,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,LV Sub Site Specific Band 3,S03,0,6.389,0.539,0.082,1766.32,5.44,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,LV Sub Site Specific Band 4,S04,0,6.389,0.539,0.082,4298.38,5.44,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,HV Site Specific No Residual,"H00, HST",0,4.631,0.368,0.061,139.11,5.45,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,HV Site Specific Band 1,400,0,4.631,0.368,0.061,3033.64,5.45,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,HV Site Specific Band 2,H02,0,4.631,0.368,0.061,10372.47,5.45,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,HV Site Specific Band 3,H03,0,4.631,0.368,0.061,20735.0,5.45,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,HV Site Specific Band 4,H04,0,4.631,0.368,0.061,48993.35,5.45,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,Unmetered Supplies,"718, 701, 719, 720, 700","0, 1 or 8",38.116,4.724,3.707,0.0,0.0,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,LV Generation Aggregated,697,0,-8.675,-0.819,-0.097,0.0,0.0,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,LV Sub Generation Aggregated,717,0,-7.84,-0.728,-0.09,0.0,0.0,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,LV Generation Site Specific,"697, 603",0,-8.675,-0.819,-0.097,0.0,0.0,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,LV Generation Site Specific no RP charge,"91, 92",0,-8.675,-0.819,-0.097,0.0,0.0,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,LV Sub Generation Site Specific,"602, 604",0,-7.84,-0.728,-0.09,0.0,0.0,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,LV Sub Generation Site Specific no RP charge,"93, 94",0,-7.84,-0.728,-0.09,0.0,0.0,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,HV Generation Site Specific,"698, 606",0,-5.034,-0.419,-0.066,86.73,0.0,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South Wales,SWALES,HV Generation Site Specific no RP charge,"95, 96",0,-5.034,-0.419,-0.066,86.73,0.0,SWAE-Schedule of charges and other tables-2024 V.0.1 for publishing.xlsx,2024 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Domestic Aggregated or CT with Residual,"10,20,30,40,202, L21,L22,L23,L24,D01, A21,A22,A23,A24","0, 1, 2",24.78,1.624,0.202,13.25,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Domestic Aggregated (Related MPAN),430,2,24.78,1.624,0.202,0.0,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated or CT No Residual,"N10,N20,N30,L50,L60,L70,L80,X10,X20,X30,A50,A60,A70,A80","0, 3, 4, 5-8",25.768,1.689,0.21,18.17,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated or CT Band 1,"1,2,3,110,203,210,L41,L42,L43,L44,X11,X21,X31,A51,A61,A71,A81","0, 3, 4, 5-8",25.768,1.689,0.21,19.71,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated or CT Band 2,"N12,N22,N32,L52,L62,L72,L82,X12,X22,X32,A52,A62,A72,A82","0, 3, 4, 5-8",25.768,1.689,0.21,21.54,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated or CT Band 3,"N13,N23,N33,L53,L63,L73,L83,X13,X23,X33,A53,A63,A73,A83","0, 3, 4, 5-8",25.768,1.689,0.21,25.05,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated or CT Band 4,"N14,N24,N34,L54,L64,L74,L84,X14,X24,X34,A54,A64,A74,A84","0, 3, 4, 5-8",25.768,1.689,0.21,38.5,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated (related MPAN),251,4,25.768,1.689,0.21,0.0,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific No Residual,"L00, LST",0,15.821,0.944,0.114,18.93,12.55,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 1,570,0,15.821,0.944,0.114,57.72,12.55,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 2,L02,0,15.821,0.944,0.114,87.7,12.55,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 3,L03,0,15.821,0.944,0.114,124.87,12.55,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 4,L04,0,15.821,0.944,0.114,249.32,12.55,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific No Residual,"S00, SST",0,9.919,0.449,0.049,14.78,10.91,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 1,540,0,9.919,0.449,0.049,53.57,10.91,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 2,S02,0,9.919,0.449,0.049,83.54,10.91,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 3,S03,0,9.919,0.449,0.049,120.71,10.91,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 4,S04,0,9.919,0.449,0.049,245.16,10.91,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific No Residual,"H00, HST",0,7.32,0.267,0.026,136.47,10.5,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 1,510,0,7.32,0.267,0.026,357.6,10.5,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 2,H02,0,7.32,0.267,0.026,691.78,10.5,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 3,H03,0,7.32,0.267,0.026,1348.71,10.5,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 4,H04,0,7.32,0.267,0.026,3146.48,10.5,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Unmetered Supplies,"977, 980, 978, 979, 970","0, 1 or 8",71.494,3.518,1.702,0.0,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Aggregated,581,0,-16.0,-1.048,-0.13,0.0,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Aggregated,551,0,-13.632,-0.844,-0.103,0.0,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Site Specific,"581, 527",0,-16.0,-1.048,-0.13,0.0,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Site Specific no RP charge,"91, 92",0,-16.0,-1.048,-0.13,0.0,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Site Specific,"551, 526",0,-13.632,-0.844,-0.103,0.0,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Site Specific no RP charge,"93, 94",0,-13.632,-0.844,-0.103,0.0,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Generation Site Specific,"521, 524",0,-8.317,-0.377,-0.041,85.41,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Generation Site Specific no RP charge,"95, 96",0,-8.317,-0.377,-0.041,85.41,0.0,SWEB - Schedule of charges and other tables- 2025 V.0.1 for publishing.xlsx,2025 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Domestic Aggregated or CT with Residual,"10,20,30,40,202, L21,L22,L23,L24,D01, A21,A22,A23,A24","0, 1, 2",22.754,1.814,0.198,12.57,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Domestic Aggregated (Related MPAN),430,2,22.754,1.814,0.198,0.0,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated or CT No Residual,"N10,N20,N30,L50,L60,L70,L80,X10,X20,X30,A50,A60,A70,A80","0, 3, 4, 5-8",24.204,1.93,0.211,17.41,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated or CT Band 1,"1,2,3,110,203,210,L41,L42,L43,L44,X11,X21,X31,A51,A61,A71,A81","0, 3, 4, 5-8",24.204,1.93,0.211,18.02,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated or CT Band 2,"N12,N22,N32,L52,L62,L72,L82,X12,X22,X32,A52,A62,A72,A82","0, 3, 4, 5-8",24.204,1.93,0.211,19.92,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated or CT Band 3,"N13,N23,N33,L53,L63,L73,L83,X13,X23,X33,A53,A63,A73,A83","0, 3, 4, 5-8",24.204,1.93,0.211,22.46,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated or CT Band 4,"N14,N24,N34,L54,L64,L74,L84,X14,X24,X34,A54,A64,A74,A84","0, 3, 4, 5-8",24.204,1.93,0.211,29.69,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated (related MPAN),251,4,24.204,1.93,0.211,0.0,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific No Residual,"L00, LST",0,14.833,1.065,0.114,17.31,12.18,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 1,570,0,14.833,1.065,0.114,41.51,12.18,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 2,L02,0,14.833,1.065,0.114,60.79,12.18,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 3,L03,0,14.833,1.065,0.114,86.84,12.18,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 4,L04,0,14.833,1.065,0.114,171.29,12.18,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific No Residual,"S00, SST",0,9.374,0.496,0.049,13.51,10.47,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 1,540,0,9.374,0.496,0.049,37.71,10.47,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 2,S02,0,9.374,0.496,0.049,56.99,10.47,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 3,S03,0,9.374,0.496,0.049,83.04,10.47,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 4,S04,0,9.374,0.496,0.049,167.5,10.47,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific No Residual,"H00, HST",0,7.242,0.302,0.028,124.75,10.06,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 1,510,0,7.242,0.302,0.028,298.61,10.06,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 2,H02,0,7.242,0.302,0.028,525.1,10.06,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 3,H03,0,7.242,0.302,0.028,1016.12,10.06,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 4,H04,0,7.242,0.302,0.028,1908.16,10.06,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Unmetered Supplies,"977, 980, 978, 979, 970","0, 1 or 8",68.251,3.538,1.535,0.0,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Aggregated,581,0,-14.503,-1.156,-0.126,0.0,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Aggregated,551,0,-12.444,-0.931,-0.101,0.0,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Site Specific,"581, 527",0,-14.503,-1.156,-0.126,0.0,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Site Specific no RP charge,"91, 92",0,-14.503,-1.156,-0.126,0.0,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Site Specific,"551, 526",0,-12.444,-0.931,-0.101,0.0,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Site Specific no RP charge,"93, 94",0,-12.444,-0.931,-0.101,0.0,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Generation Site Specific,"521, 524",0,-7.786,-0.412,-0.041,78.08,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Generation Site Specific no RP charge,"95, 96",0,-7.786,-0.412,-0.041,78.08,0.0,SWEB - Schedule of charges and other tables- 2026 V.0.1 for publishing.xlsx,2026 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Domestic Aggregated with Residual,"10, 20, 30, 40, 202, L21, L22, L23, L24","1, 2 or 0",14.405,0.724,0.069,19.44,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Domestic Aggregated (Related MPAN),430,2,14.405,0.724,0.069,,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated No Residual,"N10, N20, N30, L50, L60, L70, L80",3 to 8 or 0,13.054,0.656,0.062,10.22,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated Band 1,"1, 2, 3, 110, 203, 210, L41, L42, L43, L44 ",3 to 8 or 0,13.054,0.656,0.062,15.49,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated Band 2,"N12, N22, N32, L52, L62, L72, L82",3 to 8 or 0,13.054,0.656,0.062,41.65,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated Band 3,"N13, N23, N33, L53, L63, L73, L83",3 to 8 or 0,13.054,0.656,0.062,85.63,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated Band 4,"N14, N24, N34, L54, L64, L74, L84",3 to 8 or 0,13.054,0.656,0.062,253.64,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Non-Domestic Aggregated (related MPAN),251,4,13.054,0.656,0.062,,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific No Residual,"L00, LST",0,8.407,0.383,0.036,14.23,3.98,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 1,570,0,8.407,0.383,0.036,355.55,3.98,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 2,L02,0,8.407,0.383,0.036,690.61,3.98,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 3,L03,0,8.407,0.383,0.036,1109.14,3.98,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Site Specific Band 4,L04,0,8.407,0.383,0.036,2420.69,3.98,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific No Residual,"S00, SST",0,6.553,0.236,0.022,11.13,3.61,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 1,540,0,6.553,0.236,0.022,352.45,3.61,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 2,S02,0,6.553,0.236,0.022,687.5,3.61,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 3,S03,0,6.553,0.236,0.022,1106.04,3.61,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Site Specific Band 4,S04,0,6.553,0.236,0.022,2417.59,3.61,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific No Residual,"H00, HST",0,4.803,0.131,0.012,101.97,3.07,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 1,510,0,4.803,0.131,0.012,1690.9,3.07,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 2,H02,0,4.803,0.131,0.012,6065.04,3.07,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 3,H03,0,4.803,0.131,0.012,12677.57,3.07,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Site Specific Band 4,H04,0,4.803,0.131,0.012,32142.53,3.07,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,Unmetered Supplies,"977, 980, 978, 979, 970","0, 1 or 8",38.11,3.418,2.5,,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Aggregated,581,0,-8.566,-0.43,-0.041,0.0,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Aggregated,551,0,-7.757,-0.367,-0.035,0.0,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Site Specific,"581, 527",0,-8.566,-0.43,-0.041,0.0,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Generation Site Specific no RP charge,"91, 92",0,-8.566,-0.43,-0.041,0.0,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Site Specific,"551, 526",0,-7.757,-0.367,-0.035,0.0,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,LV Sub Generation Site Specific no RP charge,"93, 94",0,-7.757,-0.367,-0.035,0.0,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Generation Site Specific,"521, 524",0,-5.225,-0.171,-0.016,63.76,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
South West,SWEST,HV Generation Site Specific no RP charge,"95, 96",0,-5.225,-0.171,-0.016,63.76,,SWEB-Schedule of charges and other tables-2022 V.0.1.xlsx,2022 v0.1,"Annex 1 LV, HV and UMS charges"
